year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla,seed_mass,max_height,specific_leaf_area
2011,buntine,2,14,2011.buntine.2,2011.buntine.2.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,4,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,1,2011.buntine.3,2011.buntine.3.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,26,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,2,2011.buntine.3,2011.buntine.3.2,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,11,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,3,2011.buntine.3,2011.buntine.3.3,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,18,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,4,2011.buntine.3,2011.buntine.3.4,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,11,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,5,2011.buntine.3,2011.buntine.3.5,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,12,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,6,2011.buntine.3,2011.buntine.3.6,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,11,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,7,2011.buntine.3,2011.buntine.3.7,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,26,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,8,2011.buntine.3,2011.buntine.3.8,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,20,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,9,2011.buntine.3,2011.buntine.3.9,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,3,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,10,2011.buntine.3,2011.buntine.3.10,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,5,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,11,2011.buntine.3,2011.buntine.3.11,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,25,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,12,2011.buntine.3,2011.buntine.3.12,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,3,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,13,2011.buntine.3,2011.buntine.3.13,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,9,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,14,2011.buntine.3,2011.buntine.3.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,19,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,buntine,3,15,2011.buntine.3,2011.buntine.3.15,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,160,-3.054805967,5,3.74687986,0.047131865,25,42.38861703
2011,camelsoak,1,5,2011.camelsoak.1,2011.camelsoak.1.5,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,4,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,camelsoak,2,1,2011.camelsoak.2,2011.camelsoak.2.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,3,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,camelsoak,3,1,2011.camelsoak.3,2011.camelsoak.3.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,10,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,camelsoak,3,2,2011.camelsoak.3,2011.camelsoak.3.2,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,20,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,camelsoak,3,4,2011.camelsoak.3,2011.camelsoak.3.4,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,110,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,camelsoak,3,10,2011.camelsoak.3,2011.camelsoak.3.10,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.92260394,3.793558903,0.047131865,24.23202955,44.41418512
2011,mn10,1,8,2011.mn10.1,2011.mn10.1.8,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,1,15,2011.mn10.1,2011.mn10.1.15,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,2,1,2011.mn10.2,2011.mn10.2.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,22,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,2,6,2011.mn10.2,2011.mn10.2.6,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,2,11,2011.mn10.2,2011.mn10.2.11,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,3,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,2,12,2011.mn10.2,2011.mn10.2.12,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,2,13,2011.mn10.2,2011.mn10.2.13,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,mn10,3,4,2011.mn10.3,2011.mn10.3.4,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,4,-3.054805967,4.306888371,3.739272772,0.047131865,18.54928744,42.06738646
2011,perenjori,1,14,2011.perenjori.1,2011.perenjori.1.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,1,2011.perenjori.2,2011.perenjori.2.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,8,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,2,2011.perenjori.2,2011.perenjori.2.2,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,11,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,3,2011.perenjori.2,2011.perenjori.2.3,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,10,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,10,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,5,-3.054805967,4.019659393,3.714763864,0.047131865,16.15766164,41.04889282
2011,stokes,1,1,2011.stokes.1,2011.stokes.1.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,1,2,2011.stokes.1,2011.stokes.1.2,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,70,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,1,3,2011.stokes.1,2011.stokes.1.3,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,5,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,1,5,2011.stokes.1,2011.stokes.1.5,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,1,6,2011.stokes.1,2011.stokes.1.6,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,1,2011.stokes.2,2011.stokes.2.1,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,95,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,2,2011.stokes.2,2011.stokes.2.2,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,74,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,3,2011.stokes.2,2011.stokes.2.3,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,73,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,6,2011.stokes.2,2011.stokes.2.6,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,7,2011.stokes.2,2011.stokes.2.7,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,4,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,11,2011.stokes.2,2011.stokes.2.11,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,12,2011.stokes.2,2011.stokes.2.12,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,2,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,13,2011.stokes.2,2011.stokes.2.13,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,stokes,2,14,2011.stokes.2,2011.stokes.2.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,4,-3.054805967,5.630824548,3.790010889,0.047131865,31.70618509,44.25688219
2011,white,3,10,2011.white.3,2011.white.3.10,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.412220694,3.604953812,0.047131865,19.46769145,36.77998502
2011,white,3,11,2011.white.3,2011.white.3.11,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,4.412220694,3.604953812,0.047131865,19.46769145,36.77998502
2011,white,3,13,2011.white.3,2011.white.3.13,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,19,-3.054805967,4.412220694,3.604953812,0.047131865,19.46769145,36.77998502
2011,yandi,2,11,2011.yandi.2,2011.yandi.2.11,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole uliginosum,1,-3.054805967,3.16227766,3.702211368,0.047131865,9.999999999,40.5368472
2011,ben,1,12,2011.ben.1,2011.ben.1.12,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,1,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,1,2011.ben.2,2011.ben.2.1,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,6,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,3,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,15,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,13,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,30,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,15,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,8,2011.ben.2,2011.ben.2.8,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,16,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,9,2011.ben.2,2011.ben.2.9,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,7,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,10,2011.ben.2,2011.ben.2.10,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,7,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,11,2011.ben.2,2011.ben.2.11,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,14,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,13,2011.ben.2,2011.ben.2.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,11,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,14,2011.ben.2,2011.ben.2.14,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,2,15,2011.ben.2,2011.ben.2.15,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,35,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,2,2011.ben.3,2011.ben.3.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,6,2011.ben.3,2011.ben.3.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,13,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,7,2011.ben.3,2011.ben.3.7,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,26,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,8,2011.ben.3,2011.ben.3.8,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,10,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,9,2011.ben.3,2011.ben.3.9,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,3,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,10,2011.ben.3,2011.ben.3.10,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,12,2011.ben.3,2011.ben.3.12,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,8,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,13,2011.ben.3,2011.ben.3.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,14,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,14,2011.ben.3,2011.ben.3.14,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,80,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,ben,3,15,2011.ben.3,2011.ben.3.15,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,12.40940942,3.715800639,0.022108333,153.9934422,41.09147335
2011,kunjin,1,3,2011.kunjin.1,2011.kunjin.1.3,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,4,2011.kunjin.1,2011.kunjin.1.4,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,17,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,5,2011.kunjin.1,2011.kunjin.1.5,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,7,2011.kunjin.1,2011.kunjin.1.7,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,8,2011.kunjin.1,2011.kunjin.1.8,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,17,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,9,2011.kunjin.1,2011.kunjin.1.9,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,13,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,11,2011.kunjin.1,2011.kunjin.1.11,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,1,14,2011.kunjin.1,2011.kunjin.1.14,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,1,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,2,6,2011.kunjin.2,2011.kunjin.2.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,3,10,2011.kunjin.3,2011.kunjin.3.10,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,10,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,3,12,2011.kunjin.3,2011.kunjin.3.12,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,1,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,3,13,2011.kunjin.3,2011.kunjin.3.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,3,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,3,14,2011.kunjin.3,2011.kunjin.3.14,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,7,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,kunjin,3,15,2011.kunjin.3,2011.kunjin.3.15,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,40,-3.811800683,11.62569837,3.71277211,0.022108333,135.1568626,40.96721489
2011,mn10,1,1,2011.mn10.1,2011.mn10.1.1,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,8.645571349,3.712603085,0.022108333,74.74590395,40.96029099
2011,mn10,1,6,2011.mn10.1,2011.mn10.1.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,4,-3.811800683,8.645571349,3.712603085,0.022108333,74.74590395,40.96029099
2011,nam,1,1,2011.nam.1,2011.nam.1.1,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,5,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,1,2,2011.nam.1,2011.nam.1.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,4,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,1,12,2011.nam.1,2011.nam.1.12,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,1,13,2011.nam.1,2011.nam.1.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,15,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,2,2,2011.nam.2,2011.nam.2.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,51,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,2,3,2011.nam.2,2011.nam.2.3,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,3,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,2,6,2011.nam.2,2011.nam.2.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,17,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,2,7,2011.nam.2,2011.nam.2.7,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,6,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,3,1,2011.nam.3,2011.nam.3.1,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,3,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,3,2,2011.nam.3,2011.nam.3.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,4,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,3,4,2011.nam.3,2011.nam.3.4,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,60,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,nam,3,13,2011.nam.3,2011.nam.3.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,6,-3.811800683,7.416198487,3.697291608,0.022108333,55,40.33790542
2011,quair,2,9,2011.quair.2,2011.quair.2.9,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,2,-3.811800683,7.034781424,3.712603085,0.022108333,49.48814968,40.96029099
2011,quair,3,10,2011.quair.3,2011.quair.3.10,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,4,-3.811800683,7.034781424,3.712603085,0.022108333,49.48814968,40.96029099
2011,quair,3,13,2011.quair.3,2011.quair.3.13,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,4,-3.811800683,7.034781424,3.712603085,0.022108333,49.48814968,40.96029099
2011,stokes,3,2,2011.stokes.3,2011.stokes.3.2,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,7,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,3,2011.stokes.3,2011.stokes.3.3,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,10,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,4,2011.stokes.3,2011.stokes.3.4,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,10,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,6,2011.stokes.3,2011.stokes.3.6,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,35,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,7,2011.stokes.3,2011.stokes.3.7,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,200,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,8,2011.stokes.3,2011.stokes.3.8,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,25,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,10,2011.stokes.3,2011.stokes.3.10,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,9,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
2011,stokes,3,11,2011.stokes.3,2011.stokes.3.11,Poaceae,Aira,Aira.cupaniana,Aira cupaniana,20,-3.811800683,9.919310796,3.712603085,0.022108333,98.39272667,40.96029099
