Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Solanum,eburneum,Solanum eburneum,Solanaceae,Amegilla (Zonamegilla) aeruginosa,Amegilla,Zonamegilla,aeruginosa,Apidae,Apinae,NA,Insecta,Hymenoptera,6,NT,Northwest NT (site 30),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,2,NT,Northwest NT (site 2a),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,northwest Halls Creek (site 3),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,ellipticum,Solanum ellipticum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,2,SA,north Adelaide (site 37),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,ellipticum,Solanum ellipticum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,north Adelaide (site 40),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,esuriale,Solanum esuriale,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,Adelaide (site 41),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,hoplopetalum,Solanum hoplopetalum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,east of Perth (site 42),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cultivated],Solanum sp. [cultivated],Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,Adelaide (site 41),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,sturtianum,Solanum sturtianum,Solanaceae,Amegilla (Zonamegilla) pulchra,Amegilla,Zonamegilla,pulchra,Apidae,Apinae,NA,Insecta,Hymenoptera,1,SA,north Adelaide (site 37),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Amegilla sp.,Amegilla,NA,sp.,Apidae,Apinae,NA,Insecta,Hymenoptera,2,WA,NE Derby (site 16),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cunninghamii,Solanum cunninghamii,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,4,WA,southeast Broome (site 8),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,2,WA,"between Derby, Halls Creek and Kalumburu (site 21)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,2,NT,Northwest NT (site 2a),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,lucani,Solanum lucani,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,9,WA,Halls Creek (site 24),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,lucani,Solanum lucani,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,1,NT,Border WA/NT (site 29),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,quadriloculatum,Solanum quadriloculatum,Solanaceae,Austroplebeia sp. A,Austroplebeia,NA,sp. A,Apidae,Apinae,NA,Insecta,Hymenoptera,2,WA,Border WA/NT (site 25),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,beaugleholei,Solanum beaugleholei,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,7,WA,"between Derby, Halls Creek and Kalumburu (site 20)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,5,WA,"between Derby, Halls Creek and Kalumburu (site 6)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,4,WA,"between Derby, Halls Creek and Kalumburu (site 16)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,"between Derby, Halls Creek and Kalumburu (site 17)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,3,WA,"between Derby, Halls Creek and Kalumburu (site 21)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,5,WA,Halls Creek (site 3),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,2,WA,West Derby (site 5),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,5,NT,Northwest NT (site 2a),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,1,NT,NT/WA border (site 2),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,2,NT,NT/WA border (site 29),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,1,NT,NT/WA border (site 30),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,lucani,Solanum lucani,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,S Derby (site 9),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,lucani,Solanum lucani,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,1,NT,S Darwin (site 32),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,lucani,Solanum lucani,Solanaceae,Austroplebeia sp. B,Austroplebeia,NA,sp. B,Apidae,Apinae,NA,Insecta,Hymenoptera,3,NT,S Darwin (site 33),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Braunsapis sp.,Braunsapis,NA,sp.,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,1,WA,E Derby (site 14),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Braunsapis sp.,Braunsapis,NA,sp.,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,1,NT,Northwest NT (site 31),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cunninghamii,Solanum cunninghamii,Solanaceae,Diptera sp.,NA,NA,sp.,NA,NA,NA,Insecta,Diptera,2,WA,southeast Broome (site 8),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,quadriloculatum,Solanum quadriloculatum,Solanaceae,Diptera sp.,NA,NA,sp.,NA,NA,NA,Insecta,Diptera,5,WA,Border WA/NT (site 25),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,asymmetriphyllum,Solanum asymmetriphyllum,Solanaceae,Eumenidae sp.,NA,NA,sp.,Eumenidae,NA,NA,Insecta,Hymenoptera,1,NT,E Darwin (site 34),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Formicidae sp.,NA,NA,sp.,Formicidae,NA,NA,Insecta,Hymenoptera,1,WA,"between Derby, Halls Creek and Kalumburu (site 6)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cunninghamii,Solanum cunninghamii,Solanaceae,Hylaeus (Prosopisteron) sp.1,Hylaeus,Prosopisteron,sp.1,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,2,WA,southeast Broome (site 8),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cunninghamii,Solanum cunninghamii,Solanaceae,Hylaeus (Rhodohylaeus) sp.2,Hylaeus,Rhodohylaeus,sp.2,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,1,WA,southeast Broome (site 8),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,leupoldense,Solanum leupoldense,Solanaceae,Lasioglossum sp.,Lasioglossum,Lasioglossum,sp.,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Adelaide (site 36),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,parvifolium,Solanum parvifolium,Solanaceae,Lasioglossum sp.,Lasioglossum,NA,sp.,Halictidae,Halictinae,NA,Insecta,Hymenoptera,1,SA,Adelaide (site 36),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,hoplopetalum,Solanum hoplopetalum,Solanaceae,Leioproctus (Leioproctus) sp.,Leioproctus,Leioproctus,sp.,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,WA,east of Perth (site 42),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,beaugleholei,Solanum beaugleholei,Solanaceae,Lipotriches (Austronomia) dimissa?,Lipotriches,Austronomia,dimissa?,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,1,WA,"between Derby, Halls Creek and Kalumburu (site 20)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,beaugleholei,Solanum beaugleholei,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,2,WA,"between Derby, Halls Creek and Kalumburu (site 20)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,cinereum,Solanum cinereum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,2,SA,Adelaide (site 36),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,1,WA,NW Halls Creek (site 4),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,2,WA,"between Derby, Halls Creek and Kalumburu (site 6)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,dioicum,Solanum dioicum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,5,WA,"between Derby, Halls Creek and Kalumburu (site 16)",NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,diversiflorum,Solanum diversiflorum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,6,WA,Between Derby and Halls Creek (site 5),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,3,NT,NT/WA border (site 29),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,eburneum,Solanum eburneum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,4,NT,S Darwin (site 31),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,ellipticum,Solanum ellipticum,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,1,SA,north Adelaide (site 37),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
Solanum,esuriole,Solanum esuriole,Solanaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,1,SA,NE Adelaide (site 35),NA,NA,NA,NA,1979 - 1980,"Anderson, G. J., & Symon, D. (1988). Insect foracers on Solanum flowers in Australia. Annual Missouri Botanic Gardens, 75, 84-852.",S04,S,1,1,0,1,0,1,NA,NA
